mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,DNK,Denmark,Europe,FALSE,56,10,141942.04,0,0,22,294187.57,1380417.36,NA,NA,43085.49,1674604.9300000002,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,FRA,France,Europe,FALSE,46,2,-15275514.76,0,0,115.8,48384264.28,47680,NA,NA,41793733.84,48431944.28,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,DEU,Germany,Europe,FALSE,51,9,-2614520.98,-12089206.57,5091787.8,3094.19,782644254.84,60661726.9,NA,NA,683331495.96,843305981.74,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GRC,Greece,Europe,FALSE,39,22,369933,3025903.39,6657.29,1209,130253305,15727704,NA,NA,116266109,145981009,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IND,India,Asia,FALSE,20,77,155322.21,0,477053.81,36.72,3050973.47,0,NA,NA,1306.7,3050973.47,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,IRN,Iran,Asia,FALSE,32,53,15992.74,71509.37,71509.37,0,286037.47,0,NA,NA,0,286037.47,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,UPE,ITA,Italy,Europe,FALSE,42.8333,12.8333,927457794.84,-3363970264.78,13403588.8,73875.69,12267857120.41,1372578131.58,NA,NA,46715469980.61,13640435251.99,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,3769401.72,-16470803,434701,2163.12,276480974.39,1581842.8,NA,NA,324147822.63,278062817.19,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,OMN,Oman,Asia,FALSE,21,57,-28752.03,0,0,0,0,0,NA,NA,0,0,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,PER,Peru,South America,FALSE,-10,-76,846517.78,256412.03,333616.96,2,1043299.96,0,NA,NA,0,1043299.96,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,QAT,Qatar,Asia,FALSE,25.5,51.25,1102394.25,311986.73,371049.97,62.16,9367915.36,0,NA,NA,105097.3,9367915.36,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ROU,Romania,Europe,FALSE,46,25,1435135.51,228412.99,256107.62,8,15113860.64,357790,NA,NA,472011,15471650.64,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,SAU,Saudi Arabia,Asia,FALSE,25,45,-109610.95,0,0,1,0,0,NA,NA,0,0,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,SRB,Serbia,Europe,FALSE,44,21,11642.36,1643,0,15,24004.01,581028.33,NA,NA,3840.9,605032.34,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,SWE,Sweden,Europe,FALSE,62,15,271360.83,26300,5500,15,10793041.32,92301.43,NA,NA,33739.42,10885342.75,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,CHE,Switzerland,Europe,TRUE,47,8,383210.1,107686,200351,6,39832.33,5625187,NA,NA,9352.5,5665019.33,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,TUR,Turkey,Asia,FALSE,39,35,288845.76,63546.07,134625.47,2.44,267184.3,0,NA,NA,0,267184.3,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ARE,United Arab Emirates,Asia,FALSE,24,54,-56332.02,0,0,0,0,0,NA,NA,0,0,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,-99171220.63,-23845792.2,0,715,219862076.06,254383.01,NA,NA,297677328.08,220116459.07,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,COL,Colombia,South America,FALSE,4,-72,-1334807,12673,24483,0,0,0,NA,NA,0,0,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,EGY,Egypt,Africa,FALSE,27,30,1058798.56,357446.22,357452.55,1.67,2190517.23,0,NA,NA,0,2190517.23,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,ETH,Ethiopia,Africa,FALSE,8,38,65212.74,0,37797.42,0,0,0,NA,NA,0,0,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,GEO,Georgia,Asia,FALSE,42,43.5,-125443,27957,17132,4,2311930,0,NA,NA,6459,2311930,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,UZB,Uzbekistan,Asia,FALSE,41,64,172504.04,32794.34,0,2.66,1506717.82,0,NA,NA,0,1506717.82,EUR
FERROVIE DELLO STATO ITALIANE,2019,FALSE,"Transport, Freight & Storage",ITA,Italy,Europe,FALSE,42.8333,12.8333,FJ,RUS,Russia,Europe,FALSE,60,100,70140.49,7112,31214,18,3264155.01,0,NA,NA,35997.45,3264155.01,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,UPE,FIN,Finland,Europe,FALSE,64,26,303000000,NA,42000000,2234,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,SWE,Sweden,Europe,FALSE,62,15,383000000,NA,80000000,985,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,RUS,Russia,Europe,FALSE,60,100,312000000,NA,51000000,2955,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,DEU,Germany,Europe,FALSE,51,9,592000000,NA,2000000,68,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,NOR,Norway,Europe,FALSE,62,10,53000000,NA,20000000,660,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,POL,Poland,Europe,FALSE,52,20,-25000000,NA,6000000,560,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,-17000000,NA,19000000,7,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,HUN,Hungary,Europe,FALSE,47,20,0,NA,0,0,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,USA,United States of America,North America,FALSE,38,-97,-5000000,NA,0,0,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,IRL,Ireland,Europe,TRUE,53,-8,81000000,NA,6000000,4,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,0,NA,0,75,NA,NA,NA,NA,NA,NA,EUR
FORTUM,2019,FALSE,Utilities,FIN,Finland,Europe,FALSE,64,26,FJ,OTHER,Other,NA,FALSE,NA,NA,50000000,NA,10000000,643,NA,NA,NA,NA,NA,NA,EUR
GEOPARK,2019,FALSE,Mining & Extraction,BMU,Bermuda,North America,TRUE,32.3333,-64.75,FJ,COL,Colombia,South America,FALSE,4,-72,NA,NA,79176418.04376954,NA,NA,NA,NA,NA,NA,NA,EUR
GEOPARK,2019,FALSE,Mining & Extraction,BMU,Bermuda,North America,TRUE,32.3333,-64.75,FJ,BRA,Brazil,South America,FALSE,-10,-55,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,OTHER,China and Hong Kong,Asia,FALSE,NA,NA,6090690.379754545,2233253.139243333,1928718.6202556056,678,NA,NA,NA,12993472.81014303,NA,226675193.63319832,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,HRV,Croatia,Europe,FALSE,45.1667,15.5,NA,NA,NA,11,NA,NA,NA,NA,NA,507557.531646212,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,NA,NA,NA,8,NA,NA,NA,101511.50632924242,NA,710580.5443046968,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,DNK,Denmark,Europe,FALSE,56,10,9136035.569631817,2030230.126584848,3857437.240511211,704,NA,NA,NA,223629848.44332105,NA,262914801.39273784,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,EST,Estonia,Europe,FALSE,59,26,406046.02531696967,101511.50632924242,NA,13,NA,NA,NA,1319649.5822801513,NA,8933012.556973333,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,FIN,Finland,Europe,FALSE,64,26,203023.01265848483,101511.50632924242,101511.50632924242,10,NA,NA,NA,2131741.6329140905,NA,15531260.468374088,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,FRA,France,Europe,FALSE,46,2,-25174853.56965212,4060460.253169696,2233253.139243333,1896,NA,NA,NA,3552902.7215234847,NA,643988996.1527139,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,DEU,Germany,Europe,FALSE,51,9,-111561145.4558374,6293713.392413029,7308828.455705454,4962,NA,NA,NA,838078996.2542254,NA,2794002700.206068,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,GRC,Greece,Europe,FALSE,39,22,-203023.01265848483,NA,NA,NA,NA,NA,NA,-3552902.7215234847,NA,NA,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,HUN,Hungary,Europe,FALSE,47,20,8526966.531656362,4161971.759498939,4161971.759498939,1617,NA,NA,NA,9237547.07596106,NA,313772066.0636883,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,IND,India,Asia,FALSE,20,77,-2842322.1772187874,-101511.50632924242,101511.50632924242,485,NA,NA,NA,-46289246.88613454,NA,47710407.97474393,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,710580.5443046968,2537787.6582310605,203023.01265848483,648,NA,NA,NA,140187390.24068376,NA,265960146.5826151,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,JPN,Japan,Asia,FALSE,36,138,913603.5569631816,304534.51898772724,203023.01265848483,6,NA,NA,NA,6192201.886083787,NA,19490209.215214543,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,LTU,Lithuania,Europe,FALSE,56,24,1319649.5822801513,304534.51898772724,101511.50632924242,182,NA,NA,NA,4974063.810132878,NA,22941600.430408787,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,9745104.607607272,2842322.1772187874,3857437.240511211,50,NA,NA,NA,23550669.46838424,NA,127498451.94952849,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,MEX,Mexico,North America,FALSE,23,-102,1116626.5696216666,710580.5443046968,913603.5569631816,354,NA,NA,NA,15531260.468374088,NA,20809858.797494695,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,117956370.35457969,5684644.354437575,2131741.6329140905,600,NA,NA,NA,1257930586.431972,NA,212666605.75976285,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,UPE,NOR,Norway,Europe,FALSE,62,10,712509262.9249525,72986773.0507253,183126757.4179533,4136,NA,NA,NA,5740678705.931317,NA,6415831734.527108,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,POL,Poland,Europe,FALSE,52,20,10557196.65824121,3552902.7215234847,4568017.784815908,1471,NA,NA,NA,78772928.91149211,NA,250631909.1268995,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,-304534.51898772724,406046.02531696967,2030230.126584848,173,NA,NA,NA,8425455.02532712,NA,54410167.392473936,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,ROU,Romania,Europe,FALSE,46,25,-812092.0506339393,101511.50632924242,NA,217,NA,NA,NA,-17053933.063312724,NA,50552730.15196272,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,10658708.164570453,1015115.063292424,1522672.5949386363,38,NA,NA,NA,22840088.92407954,NA,776766046.431363,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,SVK,Slovakia,Europe,FALSE,48.6667,19.5,-51060287.683608934,-9440570.088619543,609069.0379754545,864,NA,NA,NA,29336825.329151057,NA,432439016.9625727,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,ZAF,South Africa,Africa,FALSE,-29,24,NA,NA,NA,NA,NA,NA,NA,-1319649.5822801513,NA,NA,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,ESP,Spain,Europe,FALSE,40,-4,1928718.6202556056,3146856.6962065147,710580.5443046968,611,NA,NA,NA,80397113.01276,NA,284942798.26618344,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,SWE,Sweden,Europe,FALSE,62,15,3248368.2025357573,2537787.6582310605,6801270.924059242,1044,NA,NA,NA,227487285.68383223,NA,295804529.44341236,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,CHE,Switzerland,Europe,TRUE,47,8,-20403812.77217773,-4263483.265828181,304534.51898772724,57,NA,NA,NA,3857437.240511211,NA,1745591862.8376524,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,TUR,Turkey,Asia,FALSE,39,35,-710580.5443046968,-101511.50632924242,NA,32,NA,NA,NA,2842322.1772187874,NA,5887667.36709606,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,UKR,Ukraine,Europe,FALSE,49,32,NA,NA,NA,NA,NA,NA,NA,-101511.50632924242,NA,NA,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,ARE,United Arab Emirates,Asia,FALSE,24,54,406046.02531696967,NA,NA,17,NA,NA,NA,4974063.810132878,NA,10455685.151911968,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,-29438336.8354803,-1319649.5822801513,406046.02531696967,1068,NA,NA,NA,21520439.341799393,NA,339149942.6459989,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,USA,United States of America,North America,FALSE,38,-97,-151252144.4305712,24464273.025347423,22332531.39243333,6008,NA,NA,NA,-137751114.08878195,NA,3689841743.5616326,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,VNM,Viet Nam,Asia,FALSE,16,106,-2131741.6329140905,-304534.51898772724,203023.01265848483,232,NA,NA,NA,-609069.0379754545,NA,16343352.51900803,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,ARG,Argentina,South America,FALSE,-34,-64,1522672.5949386363,203023.01265848483,710580.5443046968,103,NA,NA,NA,4060460.253169696,NA,19794743.73420227,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,AUS,Australia,Asia,FALSE,-27,133,-5380109.835449848,NA,NA,6,NA,NA,NA,-173280141.3040168,NA,128310544.0001624,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,23449157.962055,3857437.240511211,5481621.3417790905,453,NA,NA,NA,68215732.2532509,NA,233780999.07624528,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,BHR,Bahrain,Asia,TRUE,26,50.55,19185674.696226817,NA,NA,63,NA,NA,NA,18779628.670909848,NA,26596014.65826151,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,-6598247.911400757,-3451391.215194242,609069.0379754545,842,NA,NA,NA,50045172.62031651,NA,339759011.6839744,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,BRA,Brazil,South America,FALSE,-10,-55,-90142217.62036726,-25986945.62028606,37254722.822831966,6103,NA,NA,NA,613129498.2286242,NA,2498908751.3069606,EUR
HYDRO,2019,FALSE,Metals & Metal Products,NOR,Norway,Europe,FALSE,62,10,FJ,CAN,Canada,North America,FALSE,60,-95,18779628.670909848,4872552.303803636,2639299.1645603026,548,NA,NA,NA,226675193.63319832,NA,451218645.6334825,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,DEU,Germany,Europe,FALSE,51,9,140455366,32216277,845,59,253472539,43104010,NA,529207059,1509253548,296576549,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,DZA,Algeria,Africa,FALSE,28,3,NA,NA,NA,NA,NA,NA,NA,7733245,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,AUS,Australia,Asia,FALSE,-27,133,384017,16,NA,1,391,391,NA,291632,13845339,782,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,BRA,Brazil,South America,FALSE,-10,-55,622954151,65166908,102183351,11767,7089924194,NA,NA,2307592448,7791353460,7089924194,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,BGR,Bulgaria,Europe,FALSE,43,25,969077,NA,NA,NA,NA,NA,NA,13822176,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,CAN,Canada,North America,FALSE,60,-95,1134782,618677,655640,5,6181575,8777,NA,136704790,16248767,6190352,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,CYP,Cyprus,Asia,TRUE,35,33,2771746,NA,27500,1,4521646,NA,NA,3145344,20964078,4521646,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,CRI,Costa Rica,North America,FALSE,10,-84,NA,NA,NA,NA,NA,NA,NA,9255836,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,EGY,Egypt,Africa,FALSE,27,30,NA,NA,NA,NA,NA,NA,NA,237282,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,UPE,ESP,Spain,Europe,FALSE,40,-4,1774281328,409478945,366583159,9571,14828533624,975108257,4771554000,11421611507,23822514296,15803641881,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,FRA,France,Europe,FALSE,46,2,15807063,1030380,NA,68,52335312,6568946,NA,860199,100966124,58904258,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,GRC,Greece,Europe,FALSE,39,22,29767274,6523044,9665179,84,56640375,NA,NA,131804894,158813645,56640375,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,HUN,Hungary,Europe,FALSE,47,20,20956774,1417336,1481928,10,38462651,213748,NA,180932003,175979576,38676399,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,IRL,Ireland,Europe,TRUE,53,-8,3324022,NA,NA,4,2753041,37979,NA,1737493,4112369,2791020,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,35138781,812835,NA,67,213046642,14083770,NA,45404782,1085629,227130412,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,KEN,Kenya,Africa,FALSE,1,38,NA,NA,NA,NA,NA,NA,NA,1819894,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,LVA,Latvia,Europe,FALSE,57,25,2007535,228745,102495,1,6847721,NA,NA,NA,NA,6847721,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,11870317,45268,18338,NA,581346,NA,NA,83763432,NA,581346,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,MEX,Mexico,North America,FALSE,23,-102,645464121,147880580,214315433,1292,2460051600,2386639,NA,2543227730,5266831714,2462438239,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,MNE,Montenegro,Europe,FALSE,42,19,NA,NA,41245,NA,NA,NA,NA,2808241,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,26078540,2269701,2602096,NA,0,331572965,NA,2658322793,NA,331572965,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,POL,Poland,Europe,FALSE,52,20,NA,NA,NA,NA,NA,NA,NA,6803510,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,16816288,1259979,3185450,89,856408261,100681,NA,221245319,790512248,856508942,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,QAT,Qatar,Asia,FALSE,25.5,51.25,1719680,NA,NA,9,140130,1295,NA,665990,221154,141425,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,ROU,Romania,Europe,FALSE,46,25,4109157,201,NA,5,10430275,144537,NA,56810562,51172464,10574812,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,RUS,Russia,Europe,FALSE,60,100,NA,NA,NA,NA,NA,NA,NA,7642,NA,NA,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,ZAF,South Africa,Africa,FALSE,-29,24,563035,NA,15996,NA,10244,10244,NA,2989781,4627088,20488,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,755742278,91813842,101342993,5473,5879876476,39639100,NA,6642258147,15509191616,5919515576,EUR
IBERDROLA,2019,FALSE,Utilities,ESP,Spain,Europe,FALSE,40,-4,FJ,USA,United States of America,North America,FALSE,38,-97,797422723,46761388,1352608,6613,5546052382,856711,NA,8782372624,22723746563,5546909093,EUR
IBEROSTAR,2019,FALSE,"Travel, Personal & Leisure",ESP,Spain,Europe,FALSE,40,-4,UPE,ESP,Spain,Europe,FALSE,40,-4,43821000,NA,9384000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,FALSE,"Travel, Personal & Leisure",ESP,Spain,Europe,FALSE,40,-4,FJ,DOM,Dominican Republic,North America,FALSE,19,-70.6667,16110000,NA,4221000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,FALSE,"Travel, Personal & Leisure",ESP,Spain,Europe,FALSE,40,-4,FJ,MEX,Mexico,North America,FALSE,23,-102,14078000,NA,5870000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,FALSE,"Travel, Personal & Leisure",ESP,Spain,Europe,FALSE,40,-4,FJ,JAM,Jamaica,North America,FALSE,18.25,-77.5,10865000,NA,9000,NA,NA,NA,NA,NA,NA,NA,EUR
IBEROSTAR,2019,FALSE,"Travel, Personal & Leisure",ESP,Spain,Europe,FALSE,40,-4,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,61617000,NA,1470000,NA,NA,NA,NA,NA,NA,NA,EUR
